id,birthday,deathday,actor_id,name,place_of_birth,profile_path,overview,score
1055,1938-05-10,,14813,Marina Vlady,"Clichy, Hauts-de-Seine, France",/zb6pWsjtLsr5BHRlkKAVpu28ShW.jpg,,0
1056,1924-02-26,2019-01-20,32043,François Perrot,"Paris, France",/z7apRA3QHT28HH9UOe9UXFlZCsd.jpg,,0
1057,1999-03-18,,1800818,Noée Abita,"Paris, France",/pHnrTz76sXO0HXVtU15zPPOR7pH.jpg,,0
1058,,,1055917,Juan Cano,,,,0
1059,1975-03-22,,983929,Laure Calamy,"Orléans, Loiret, France",/ov3BaihlXFRTzKTc7Hs5KWskEi4.jpg,,0
1060,,,1824551,Tamara Cano,,,,0
1061,,,1967708,Ismaël Capelot,,,,0
1062,1998-01-19,,1565231,Lisa Teige,"Bergen, Norway",/vtFWaJFGWqVUbw1EXycctL88OPJ.jpg,,0
1063,,,2005968,Fabian Svegaard Tapia,,,,0
1064,1975-12-04,,79331,Ellen Dorrit Petersen,"Tau, Norway",/x4uC3kQJCIhKvBGc2tTeeKWFldj.jpg,,0
1065,,,2187374,Morad Aziman,,,,0
1066,,,3306511,Georgia May Anta,,,,0
1067,1960-03-29,2017-11-16,122193,Hiromi Tsuru,"Hokkaido, Japan",/oFU9CCNLUhklLhEuLutM0FyTUbt.jpg,,0
1068,,,2010333,Lucy Ameh,,,,0
1069,,,1588028,Ali Nuhu,,/etT4I7SYLWeo9CJL6SHcuOizgCC.jpg,,0
1070,,,2054686,Clarion Chukwurah-Abiola,,,,0
1071,,,3271327,Chris Gbakann,,,,0
1072,,,3271328,Ibrahim Mijinyawa,,,,0
1073,1990-02-21,,1257899,Kang Ha-neul,"Busan, South Korea",/274YLNlty9xpLWtq5HEp3x97mLm.jpg,,0
1074,1987-02-22,,240145,Han Hyo-joo,"Cheongju, North Chungcheong, South Korea",/8OLME9f0W2P4zjQ7pZGGI9fi6US.jpg,,0
1075,1985-07-14,,1326172,Lee Kwang-soo,"Namyangju, Gyeonggi, South Korea",/iH7lAoq5MjDPyQr2GMoU9QTRBOi.jpg,,0
1076,1976-08-05,,1233094,Kwon Sang-woo,"Daejeon, South Korea",/sXWZ82ph4ZPPG9kv2x6nXha1Kk4.jpg,,0
1077,1994-07-10,,1466233,Chae Soo-bin,"Seoul, South Korea",/bf38XUHvsgz1IVwtHX6N8HLDMa.jpg,,0
1078,1953-12-09,,6949,John Malkovich,"Christopher, Illinois, USA",/f0iIDIG986W2ddMrCjdnIV4lVEA.jpg,,0
1079,1972-03-13,,4238,Common,"Chicago, Illinois, USA",/dHOcvZJmHz50gk78Eta7PfoZQLH.jpg,,0
1080,1956-01-21,,16935,Geena Davis,"Wareham, Massachusetts, USA",/bx9ufx5cS7FfHDFFeT71syBh428.jpg,,0
1081,1993-07-26,,206399,Elizabeth Gillies,"Haworth, New Jersey, USA",/7qJyBqwNx1KLFV4WWXlCa4NRsbG.jpg,,0
1082,1947-01-31,,783,Jonathan Banks,"Washington, District of Columbia, USA",/va6APAzwv68YxvYQkB3lHhpccCi.jpg,,0
1083,1960-04-29,,571562,Steve Blum,"Santa Monica, California, USA",/cpO0muunoigq1WHegeOEI1AIQAo.jpg,,0
1084,1982-01-07,,62220,Lauren Cohan," Philadelphia, Pennsylvania, USA",/zJ9nZ5jqQTUD55GLKbgfiKlUoBN.jpg,,0
1085,1962-03-21,,4756,Matthew Broderick,"New York City, New York, USA",/2Pq8pwOX5ZFfT2p5pNLGfvUi9Pp.jpg,,0
1086,1931-01-17,,15152,James Earl Jones,"Arkabutla, Mississippi, USA",/oqMPIsXrl9SZkRfIKN08eFROmH6.jpg,,0
1087,1948-09-19,,16940,Jeremy Irons,"Cowes, Isle of Wight, England, UK",/w8Ct1q02Ht3sWdOSqfp3B85TzT.jpg,,0
1088,1955-01-06,,10730,Rowan Atkinson,"Consett, County Durham, UK",/kLwplJNfxu46vSpmR7KycXLIy6W.jpg,,0
1089,1980-11-10,,56043,Niketa Calame,,/nH34QlGneoVleFr6Zafl95kFMxt.jpg,,0
1090,1990-08-09,,137905,Bill Skarsgård,"Vällingby, Sweden",/6OCBeTRLXrNKqvSz4HIweUWSIn6.jpg,,0
1091,1979-04-21,,5530,James McAvoy,"Glasgow, Scotland, UK",/u4REKbm3zhFI2J5tVyqRovGRYUJ.jpg,,0
1092,1978-06-07,,19278,Bill Hader,"Tulsa, Oklahoma, USA",/oid8EmgEB9vqv8BokXMWtwAcQPz.jpg,,0
1093,1974-02-11,,1237603,Isaiah Mustafa,Portland - Oregon - USA,/tnwz9bf0bplixzyaqyu4iAI9lLj.jpg,,0
1094,2001-07-10,,1428070,Isabela Merced,"Cleveland, Ohio, USA",/zfLScjMHJWkGMzvDZmb1tpsBHuk.jpg,,0
1095,1960-12-03,,1231,Julianne Moore,"Fayetteville, North Carolina, USA",/3YF19rWusxWfEI59ZM33dFhasRq.jpg,,0
1096,1982-11-12,,1813,Anne Hathaway,"Brooklyn, New York,  USA",/tLelKoPNiyJCSEtQTz1FGv4TLGc.jpg,,0
1097,1960-11-11,,2283,Stanley Tucci,"Peekskill, New York, USA",/7wPPKi7djQfNc9NLVJvhBmoZ26U.jpg,,0
1098,,,2241218,Jahzir Bruno,,/bGyQQmbOaW4h8gAELkb8unCsPj8.jpg,,0
1099,1965-02-07,,2632,Chris Rock,"Andrews, South Carolina, USA",/cqI8yQ00GNDV3PAAz5UeLj7vOX0.jpg,,0
1100,1981-02-09,,91606,Tom Hiddleston,"Westminster, London, England, UK",/mclHxMm8aPlCPKptP67257F5GPo.jpg,,0
1101,1983-10-03,,62561,Tessa Thompson,"Los Angeles, California, USA",/fycqdiiM6dsNSbnONBVVQ57ILV1.jpg,,0
1102,1993-11-26,,1684130,Shane Paul McGhie,"Los Angeles, California, US",/xrW5ioE8lihmmuu1ov1wWBpOWYp.jpg,,0
1103,1994-05-19,,2161745,Khadijha Red Thunder,USA,/AggU4kVZ04OjKYM4ZZg1pqVVu8F.jpg,,0
1104,1994-02-11,,1039523,Dylan Arnold,USA,/pij9g793mb2ZGyyNdEI7TOoJ6i8.jpg,,0
1105,1970-06-07,,1248450,Cha Seung-won,"Anyang, Gyeonggi, South Korea",/87gC7Gs7jRcaAugkY4xrTPDmI6B.jpg,,0
1106,1980-05-25,,1024396,Kim Sung-kyun,"Daegu, South Korea",/pii4fmXdkSEppsHSIhJ9jV5izX1.jpg,,0
1107,1995-05-08,,1872378,Kim Hye-jun,,/v0egn2YBYmCdByAVn4ubAh8l5eL.jpg,,0
1108,2002-06-13,,1510020,Nam Da-reum,"Suwon, Gyeonggi, South Korea",/tDhdl9kRi4i4hMAwqqqJjMOSsLA.jpg,,0
1109,1968-11-30,,65424,Rica Matsumoto,"Yokohama, Kanagawa Prefecture, Japan",/ykm6ZpLcX5wblCNp7rOAoZpCh3L.jpg,,0
1110,1965-08-18,,73044,Ikue Otani,"Tokyo Prefecture, Japan",/my8LBLQ4MsK4hRz1PAATIqtieaI.jpg,,0
1111,1977-01-03,,65426,Mayumi Iizuka,"Tokyo, Japan",/mg1ZCF9fhbBOgHgpL98g6CkWndc.jpg,,0
1112,1962-11-14,,217924,Satomi Korogi,"Musashino, Tokyo Prefecture, Japan",/9pj1lKo1cBbJtt5VO1mLfMnL28J.jpg,,0
1113,1967-06-15,,65427,Yuji Ueda,"Kitakyushu, Fukuoka Prefecture, Japan",/PsrqKYkitiRI1t9TBBTeDAW40Q.jpg,,0
1114,1988-04-08,,1255083,Stephanie Cayo,"Lima, Peru",/33AqLgvcW7nZg3v0Mm1IuD3OcTP.jpg,,0
1115,1991-02-09,,1248277,Maxi Iglesias,"Madrid, Spain",/qYfOrAEyhSPMIdvS2hQqt7Xui9Q.jpg,,0
1116,,,1066905,Wendy Ramos,,/dVFAhKizJ1Gnm2I6gsPKiCYhjLu.jpg,,0
1117,,,2264687,Vicente Vergara,,/sexFRRIeaUo883zLsxVLcgei3cw.jpg,,0
1118,,,1603916,Mayella Lloclla,,/mZaJXhwdeZ3kpsX8B1X7XlqQoZQ.jpg,,0
1119,1993-12-15,,1894422,Victor Belmondo," Paris, France",/sO3BOoXM8UseOJr7Ba0q0jgGbRV.jpg,,0
1120,1950-06-21,,70165,Gérard Lanvin,"Boulogne-Billancourt, Hauts-de-Seine, France",/3FSr4VW7JF3mBcVwPnJmOeR09NB.jpg,,0
1121,,,2933153,Yoann Eloundou Noah,,/9BegSklqFEOUMKE6RL2YblD3q4T.jpg,,0
1122,1987-01-01,,1716235,Ornella Fleury,"Paris, France",/y4DJmxCjK9dIoRtO4DQujBFfm3H.jpg,,0
1123,,,7284,Marie-Sohna Conde,,/mTixxvuMOw8Y0rZ4fUsCddC4ipU.jpg,,0
1124,1958-03-30,,34521,Maurice LaMarche,"Toronto, Ontario, Canada",/qCiL3EYAhLcNo0rNj5pczWo9MwG.jpg,,0
1125,1935-10-01,,5823,Julie Andrews,"Walton-on-Thames, Surrey, England, UK",/kTXM2KfsXh2vSav0s9vaDKfs4lR.jpg,,0
1126,1994-03-14,,1159982,Ansel Elgort,"Manhattan, New York, USA",/ynceZwoR41V4FBiElUpgG5aFi9i.jpg,,0
1127,2001-05-03,,2217977,Rachel Zegler,"Hackensack, New Jersey, USA",/ycseVLFDnnTQ9QubleZjdbrGl4r.jpg,,0
1128,1991-01-25,,1437491,Ariana DeBose,"North Carolina, USA",/8HTSA2iVTsDN83OncAvFTcqxsAr.jpg,,0
1129,1994-05-11,,2225865,David Alvarez,,/gQ9VIVXq6N11LMhVaEEGmRD5uqA.jpg,,0
1130,1965-11-26,,66580,Scott Adsit,Northbrook - Illinois - USA,/vbbuugUWrZhxA7ASWYiGqdZ6Dtf.jpg,,0
1131,1995-09-12,,515510,Ryan Potter,"Portland, Oregon, USA",/3Hdip1zNYrea3V7uzJQYxTps5Ne.jpg,,0
1132,1979-11-28,,82093,Daniel Henney,"Carson City, Michigan, USA",/4cxNfiABrndn6izXAt6TsjFfYBZ.jpg,,0
1133,1983-04-10,,78324,Jamie Chung,"San Francisco, California, USA",/bnZdPNCY1IErVoyjxLk33Nnje64.jpg,,0
1134,1926-06-01,1962-08-04,3149,Marilyn Monroe,"Los Angeles, California, USA",/vcp6rHL2sZWdlJQDEWsEe0jAAe1.jpg,,0
1135,1925-11-20,1968-06-06,932497,Robert F. Kennedy,"Brookline, Massachusetts, USA",/uKkTat0UF9AWADrOlzSh4mkWFd2.jpg,,0
1136,1917-05-29,1963-11-22,21111,John F. Kennedy,"Brookline, Massachusetts, USA",/4ZIxaLZUi8riUlWJFHoDaWU8xf4.jpg,,0
1137,,,1028366,Linzi Hateley,,/ga4nBTXq1ZpScmy2oGrGx6blB9Z.jpg,,0
1138,1982-12-01,,53240,Riz Ahmed,"Wembley, London, England, UK",/1uP9RaX7BGVx7XGTEmwObBJJzsC.jpg,,0
1139,1991-09-27,,1142720,Thomas Mann,"Portland, Oregon, USA",/a0HUkp968fF8tnHtnqcshZvMXMW.jpg,,0
1140,1989-01-01,,225694,Oliver Cooper,"Toledo, Ohio, USA",/dZyCpnWaW7gkTWOyhGUgg1xy19y.jpg,,0
1141,,,225695,Jonathan Daniel Brown,"Tarzana, California, USA",/xDsPJNDnrn3N0jelVrxdOchzhoo.jpg,,0
1142,1991-11-05,,996700,Dax Flame,United States,/z4maTsn8UfJ1QSWxA72EpJWZvO4.jpg,,0
1143,1990-10-24,,131771,Kirby Bliss Blanton,"The Woodlands, Texas, USA",/ocjvHecG7af2WxqUbZhWg6o4ZC9.jpg,,0
1144,1970-01-24,,26457,Matthew Lillard,"Lansing, Michigan, USA",/51v6jsvzuAXYirIzdqcjLBp46d6.jpg,,0
1145,1940-06-16,2021-07-31,1229071,Thea White,"Newark, New Jersey, U.S.",/1l6H1kpB0KLw7Mf2YwqLgkxYDt4.jpg,,0
1146,1973-08-24,,15761,Grey DeLisle,"Fort Ord, California, USA",/1gcxA3Fxhcn1IQ3i3vrJkJ94Hi5.jpg,,0
1147,1980-03-31,,132354,Kate Micucci,"New Jersey, USA",/10FRMebTRHAgkxqhJ3Egq1liICF.jpg,,0
1148,1981-06-09,,524,Natalie Portman,"Jerusalem, Palestine (now Israel)",/nYNPUjkseE8xvZoTTGtt4nlx4dG.jpg,,0
1149,1937-12-31,,4173,Anthony Hopkins,"Margam, Port Talbot, Glamorgan, Wales, UK",/9ukJS2QWTJ22HcwR1ktMmoJ6RSL.jpg,,0
1150,1971-03-13,,49425,Annabeth Gish,"Albuquerque, NM",/wfUaE95xUJ3Kh5okDpUMZNmbcom.jpg,,0
1151,1975-11-04,,232525,Warren Christie," Belfast, Northern Ireland, UK",/mUr3wvtwbWORU2yk4F0pJO1e8ia.jpg,,0
1152,1976-11-20,,25872,Laura Harris,"Vancouver, British Columbia, Canada",/bDC00JbT0wWJyMbMeZps647vAuL.jpg,,0
1153,,,1908755,Kendra Westwood,,/qUZoqFnSORr9iT1bKYhOhL2DSjD.jpg,,0
1154,,,2447703,Jayce Barreiro,,/ejYUS2lM01uEa00SQnAWNT50Bey.jpg,,0
1155,1978-12-14,,1255958,Teodora Duhovnikova,"Sofia, Bulgaria",/nuAAP3EgaDgVuY4WeZ46b9ZjC3N.jpg,,0
1156,1965-05-28,,16607,Alon Aboutboul,"Kiryat Ata, Israel",/ja0vix3b43U5whDTYZascbeXlQo.jpg,,0
1157,1970-07-17,,105692,Julian Vergov,"Sofia, Bulgaria",/qHHuS9bCAeyzMKHqkyPEZbF9YmK.jpg,,0
1158,1982-05-26,,1510237,Martyn Ford,"Birmingham, England",/fC6p8G76IJJpDjgdfuVTDAWG24s.jpg,,0
1159,1988-08-30,,118333,Tikhon Zhiznevsky,"Zelenogradsk, Kaliningradskaya oblast, USSR (Russia)",/nWM4bvQk5Pq74uu3r2wLawOHMJr.jpg,,0
1160,1990-03-15,,1318905,Lyubov Aksyonova,"Moscow, USSR (Russia)",/yOQX4JPwX1uhMyVT1jJigAk7iUr.jpg,,0
1161,1961-01-06,,29837,Aleksey Maklakov,"Novosibirsk, Novosibirskaya oblast, RSFSR, USSR [now Russia]",/zjroLaa2LP1cjv4DTo0AZ0aTv4Q.jpg,,0
1162,1996-01-09,,2203226,Alexandr Seteykin,,/DvAOISCmHTN8Cv4bF8kuWdv394.jpg,,0
1163,,,2217012,Sergey Goroshko,,/i8epu1CuFYq6JKwlLzQie2S4I2b.jpg,,0
1164,,,2907001,Lola Raie,,,,0
1165,1976-01-01,,554413,Alejandra Gollas,"Mexico City, Distrito Federal, Mexico",/7qnV56TkAoGi7YJeasUDa98Qtl2.jpg,,0
1166,1957-03-03,,7572,Thom Hoffman,"Wassenaar, Zuid-Holland, Netherlands",/aMNcdqpgQKRYFZYzrVKbipMOcyG.jpg,,0
1167,1976-03-23,,1346997,Bernardo de Paula,New York City - New York - USA,/sjvTZ6sfF3xeRsbAaPdV4Qeh2bO.jpg,,0
1168,,,1305667,Dino Andrade,,,,0
1169,1992-01-19,,33235,Logan Lerman,"Beverly Hills, California, USA",/c9jAYdIjWoP8f0NAA1Yvz7qTg5G.jpg,,0
1170,1984-03-07,,53336,Brandon T. Jackson,"Detroit, Michigan, USA",/r7Wfn6Vum2SZPyY3QQtw6Q6MBCq.jpg,,0
1171,1986-03-16,,109513,Alexandra Daddario,"New York City, New York, USA",/lh5zibQXYH1MNqkuX8TmxyNYHhK.jpg,,0
1172,1987-11-18,,105727,Jake Abel,"Canton, Ohio, USA",/4ZkawH4k5lF2mHGe7DClsAJWltY.jpg,,0
1173,,,839684,Andrés Castañeda,,,,0
1174,,,3480683,Lina Tejeiro,,,,0
1175,,,985166,Álvaro Bayona,,,,0
1176,,,1992755,Carmenza Cossio,,,,0
1177,,,2648049,Tom Vera,,,,0
1178,1961-11-29,,3197,Tom Sizemore,"Detroit, Michigan, USA",/soINOuacuiThRb2LyPD4tTWve7C.jpg,,0
1179,1939-04-23,,18589,Lee Majors,"Wyandotte, Michigan",/gKrnQP7cICGhQuTOoJIBcOtQixZ.jpg,,0
1180,1963-09-20,,65831,Robert LaSardo," Brooklyn, New York, USA",/maezwGo8JUbjECLB6VZJPtGvn1B.jpg,,0
1181,1981-03-25,,1154449,Atsushi Abe,"Ashikaga, Tochigi Prefecture, Japan",/b59PickRsrhT6kaUKN2dD8c7ip.jpg,,0
1182,1976-06-22,,1221102,Yoshihisa Kawahara,"Tokyo, Japan",/p7mhXGetLcnIT7zSd1kiJrbC1t8.jpg,,0
1183,1967-02-20,,3127,Lili Taylor,"Glencoe, Illinois, USA",/vWcMUi3QyvCr3QuFbjtwyPx7WtU.jpg,,0
1184,1967-06-05,,17402,Ron Livingston,"Cedar Rapids, Iowa, USA",/pr5CjWnkaf5WKTIYh8wtNufjmyb.jpg,,0
1185,2000-11-10,,851784,Mackenzie Foy,"Los Angeles, California, USA",/6n8yZKJ3YHkm4Ds3zNjJpankHUk.jpg,,0
1186,2002-10-26,,1139349,Julian Dennison,"Wellington, New Zealand",/jp1phhrj8lT4NWQpztqi0FmM94i.jpg,,0
1187,1991-06-01,,1545693,Zazie Beetz,"Mitte, Berlin, Germany",/ijrT4pvALvxU0gphea4YxDnDh6e.jpg,,0
1188,1954-04-07,,18897,Jackie Chan,"Victoria Peak, Hong Kong",/nraZoTzwJQPHspAVsKfgl3RXKKa.jpg,,0
1189,1991-09-09,,1635792,Yang Yang," Shanghai, China",/ygck6qi2U8eoazOZilOaomqflBL.jpg,,0
1190,1983-01-01,,1519031,Allen Ai Lun,"Beijing, China",/r2LykUtJ1fXCFKuzuS1vaGF9s3p.jpg,,0
1191,,,120418,Jackson Liu,,/DurtXiK4QT3r9dBuQt3nyPISNW.jpg,,0
1192,1987-05-24,,1764717,Miya Muqi,Chuxiong，Yunnan，China,/bRnt4FwvIFLXcIBdnZJmUnjbnxj.jpg,,0
1193,1966-12-11,,40276,Gary Dourdan,"Philadelphia, Pennsylvania, USA",/gusFf72hpPdvhHWSX8eJUY40Oc1.jpg,,0
1194,1984-07-11,,86268,Serinda Swan,"West Vancouver, British Columbia",/mA4qtNZnn0A2oT1s4IIHseO8oiu.jpg,,0
1195,1956-04-12,,1271,Andy García,"Havana, Cuba",/s9sFJ2TEVYBThRuLTz7GnAaLisV.jpg,,0
1196,,,2143272,Brice Bexter,,/uXLzBmeuIrORX6GVvuljgMCKsxs.jpg,,0
1197,1945-12-17,,8874,Ernie Hudson,"Benton Harbor, Michigan, USA",/kgAdQA2ItCDVvKXufeDHc6Omiso.jpg,,0
1198,1968-10-12,,6968,Hugh Jackman,"Sydney, New South Wales, Australia",/5Dxx0j9jOAczsTQzZ0OkA5iJBhp.jpg,,0
1199,1999-08-22,,234479,Dakota Goyo,"Toronto, Ontario,  Canada",/AuJ4XvbMXmXJY6GQZjSUbdCKKYR.jpg,,0
1200,1979-08-03,,19034,Evangeline Lilly,"Fort Saskatchewan, Alberta, Canada",/4wWBoEWUkdsE8dp46zvDLf9jefC.jpg,,0
1201,1980-01-17,,11664,Zooey Deschanel,"Los Angeles, California, USA",/30KQyjsXfrdm4Dcori7bDFTg9Le.jpg,,0
1202,1996-07-27,,18290,Ashlyn Sanchez,,,,0
1203,1947-07-03,,52462,Betty Buckley,"Big Spring, Texas, USA",/szxY6tMCiSnKqH5bQg49ZcdukIM.jpg,,0
1204,,,2670299,Lucian-River Mirage Chauhan,,/jf7CsLgCmQZK3YJitQ2d0ql0X3O.jpg,,0
1205,1972-02-28,,51792,Rory Cochrane,"Syracuse, New York, USA",/pKcfuI1Tg0nQ4xoQ0DA2r65oT4K.jpg,,0
1206,,,3227341,Aditya Geddada,,/4yAZ9K0PWA3dY9loopG5VTolmpU.jpg,,0
1207,1989-07-21,,1291890,Jasmine Cephas Jones,"New York, New York, U.S.",/lT0BC4xmluVmjo3yIGxTqHPqa9p.jpg,,0
1208,,,2836221,Genesis White,,/hwEl3LTOkKupqaqutvKEqFJqjyt.jpg,,0
1209,1981-07-08,,112566,Lance Gross,"Oakland, California, USA",/NpdR4cBgqODZZdwXnA1I8qK7gs.jpg,,0
1210,1997-02-20,,1434084,Kento Nakajima,"Kyōto, Kyōto Prefecture, Japan",/9xQu3v5J0cBjkCwsrSATSTkbfu6.jpg,,0
1211,1997-02-05,,1925752,Honoka Matsumoto,"Osaka Prefecture, Japan",/76z3xCtRPimwQ5FwHK0b8KWFqQZ.jpg,,0
1212,1989-03-07,,237363,Kento Nagayama,"Tokyo, Japan",/zGj1BCPzAyWhLye7tiqcj84vnQ6.jpg,,0
1213,1987-02-10,,1493394,Yuki Sakurai,"Fukuoka Prefecture, Japan",/kA9dzqGTCkq1FRDd3GSqqBCehei.jpg,,0
1214,1991-05-16,,1574954,Shuntaro Yanagi,"Miyagi, Japan",/5z3RDQ1zJ9pZsfOQskRMpoj0VCn.jpg,,0
1215,1957-12-21,,15757,Ray Romano,"Queens, New York City, New York, USA",/zWT03QvuVYySlrjmHCojKrNYjoC.jpg,,0
1216,1972-09-09,,5725,Goran Visnjic,"Šibenik, SR Croatia, SFR Yugoslavia (now Croatia)",/k2n2EH1unojcnSTu46ZAA7jkO31.jpg,,0
1217,1969-08-28,,70851,Jack Black,"Santa Monica, California, USA",/rtCx0fiYxJVhzXXdwZE2XRTfIKE.jpg,,0
1218,1979-01-06,,1374727,Cristela Alonzo,"Hidalgo, Texas, USA",/rfQG50IHj6xlwTrUlTeYR2KyF0x.jpg,,0
1219,1951-07-09,,2955,Chris Cooper,"Kansas City, Missouri, USA",/sJKghcu9wRDIvKM0cI7kqNXYRfS.jpg,,0
1220,1971-03-27,,51797,Nathan Fillion,Edmonton - Alberta - Canada,/aW6vCxkUZtwb6iH2Wf88Uq0XNVv.jpg,,0
1221,1963-02-17,,15897,Larry the Cable Guy,"Pawnee City, Nebraska, U.S.",/34pX2sQj9DddaQWRBGukSWYdXxS.jpg,,0
1222,1987-02-06,,122889,Dane DeHaan,"Allentown, Pennsylvania, USA ",/vZ7ix8UeRYgepFPFc4FIVKDLKDX.jpg,,0
1223,1958-08-22,,10132,Colm Feore,"Boston, Massachusetts, USA",/oOxcf1qB1IvVZrBEE1PdrfMiyBK.jpg,,0
1224,1983-03-10,,28847,Rafe Spall,"East Dulwich, London, England, UK",/zcqUqAvO7RQnitcCNNfTVPaiQtS.jpg,,0
1225,1957-05-29,,15854,Ted Levine,"Parma, Ohio, USA",/lKn8Smh11rWPZbrtkTpp2KEnRAk.jpg,,0
1226,1977-08-23,,225603,Kenta Miyake,"Okinawa Prefecture, Japan",/7YL8vM2KYzPMeQqTpHWmNj6s1AP.jpg,,0
1227,1993-05-10,,227611,Mirai Shida,"Ayase, Japan",/pDIHMQbxQFhN6FQ84xTCRrYfuwR.jpg,,0
1228,1960-10-13,,91873,Katsuhisa Namase,"Hyogo, Japan",/qq9WR3q5P1zeUuFUnUYtnARZH2a.jpg,,0
1229,1980-07-18,,40462,Kristen Bell,"Huntington Woods, Michigan, USA",/rP74dJXl7EjinGM0shQtUOlH5s2.jpg,,0
1230,1971-05-30,,19394,Idina Menzel,"New York, New York, USA",/l2N0xOzHqZ75bKXBCciKwBdwxcN.jpg,,0
1231,1981-02-23,,54415,Josh Gad,"Hollywood, Florida, USA",/17iKlfWZBDTAucqjkhRKHr9xjIz.jpg,,0
1232,1976-04-05,,1225953,Sterling K. Brown,"St. Louis, Missouri, USA",/vjFATaJfAyBie56J4Qv2DQ9Dyem.jpg,,0
1233,1988-04-18,,556356,Vanessa Kirby,"Wimbledon, London, England, UK",/kRYwIWcTLTeNMtXFiXG9PqWfzVH.jpg,,0
1234,1945-07-26,,15735,Helen Mirren,"Hammersmith, London, England, UK",/eY26gqv9EGunId7kp32pLueXvz4.jpg,,0
1235,1992-08-04,,56730,Cole Sprouse,"Arezzo, Tuscany, Italy",/qqarRg2oRYpK2KnHeLqe716nEVE.jpg,,0
1236,1997-05-11,,1452046,Lana Condor,"Cần Thơ, Vietnam",/s4UQLSdAogS1skAbcB78pNBJyIL.jpg,,0
1237,1996-11-14,,2174509,Mason Gooding,"Los Angeles, California, USA",/bmlry1xqBzNgv8Chm783ss93Cvg.jpg,,0
1238,1993-02-24,,1568101,Emily Rudd,"Saint Paul, Minnesota, USA",/y23GTdDPcryBVtSWjY9q2O9nzwV.jpg,,0
1239,1974-08-15,,87194,Christine Adams,"London, England, UK",/yUMJguEggbkNzUZnvRCYgebU0Ck.jpg,,0
1240,1962-10-11,,3234,Joan Cusack,"New York City, New York, USA",/69cfjfZFjVxfu2QbngnXOkipcyn.jpg,,0
1241,1955-02-21,,7090,Kelsey Grammer,"St. Thomas, U.S. Virgin Islands",/cjUCogoFRnFKAgeyRmGGpekz0TF.jpg,,0
1242,,,3262374,Ayla Rae Neal,,,,0
1243,,,3262376,Sonya Krueger,,,,0
1244,,,3262378,Ashley Angione,,,,0
1245,,,3262379,Tickwanya Jones,,,,0
1246,,,3192138,Paris Anderson,,,,0
1247,,,936508,Harriet MacMasters-Green,,/6awhBML8nxy5foFn6n9Wj059hXv.jpg,,0
1248,,,1140977,Sabrina Jolie Perez,,,,0
1249,1970-05-01,,84706,Jarreth J. Merz,"Zurich, Switzerland",/ze8WDEujZmTXdCLcUy0IaymwlcS.jpg,,0
1250,1966-10-21,,25099,Matt Patresi,"Milano, Italy",/cywuOTI8rzZjcFaq7Kobldhu8cX.jpg,,0
1251,,,1301337,Susanna Cornacchia,,,,0
1252,1976-09-04,,115301,Jun Fukushima,"Ehime Prefecture, Japan",/gHv2Nw6LAC6OdNuC8tzmW36CHpM.jpg,,0
1253,1987-09-13,,1254671,Ai Kayano,"Tokyo Prefecture, Japan",/l8ywp387rfdAS7mOExe3cEZnsk0.jpg,,0
1254,1976-09-20,,202806,Yui Horie,"Katsushika, Tokyo Prefecture, Japan",/73yQlMWaiOMrhvPCNyOCbbCkILZ.jpg,,0
1255,,,2043987,Michael Daniel,,/hI7pPnOeSsOtDQfYqitA26lxyYF.jpg,,0
1256,,,2906991,Rachel Johnson,,,,0
1257,,,2349188,Aurora Lowe,,,,0
1258,,,2349189,Gabe Nicholson,,/c17qeNVPCyFczEq6LHbgNFT9xaB.jpg,,0
1259,,,2349190,June Peterson,,/7BALivHrlVJeEkqX36YmukMQreo.jpg,,0
1260,1970-11-21,,158223,Rib Hillis,"Suffern, New York, USA",/cn9CTVqeYCiPakOUKcYD2ZMe6df.jpg,,0
1261,1981-12-07,,2061000,Jennifer Field," San Jose, California, USA",/8RHK5H59kcgkWVuuD1PCCRdsU8C.jpg,,0
1262,,,3196738,Addison Bowman,,/3fL4vJ4tSBjmgKnM8FvyA4CQWBs.jpg,,0
1263,1970-02-11,,1375146,David Hutchison,"Mansfield, Ohio, USA",/807WNBeBDMgp3C5IieK07j2Wyv2.jpg,,0
1264,,,2440189,Trevor B. Nagle,,/rkiLcYli55nCvkkfnb1bjUI9zcA.jpg,,0
1265,1981-10-30,,63436,Jun Ji-hyun,"Seoul, South Korea",/pM5U2KH8RmuV1F7RsoE7Pn6AyhP.jpg,,0
1266,1977-07-14,,564844,Park Byung-eun,"North Gyeongsang, South Korea",/wIHxqfHxH1DSQ4u5hQBYdQne6p1.jpg,,0
1267,2008-05-06,,2115785,Kim Si-a,South Korea,/A5ddVN1YNInW6WxcLOwBBjeMARc.jpg,,0
1268,1965-11-16,,69379,Kim Roi-ha,"Gyeonggi Province, South Korea",/bGHnBUrBKk2ItXDZJrBDnBeQJvj.jpg,,0
1269,1982-12-14,,1096458,Koo Kyo-hwan,"Seoul, South Korea",/oPPEPO8SL4hf9a0WzY844CoRki.jpg,,0
1270,1972-01-11,,2956,Amanda Peet,"New York City, New York, USA",/7EXFAKGRFVwMHTZbeXeRKPQpOG6.jpg,,0
